,Patient,Frame,Cluster,Pose
10256,Therapist_2,2710,0,Standing
10257,Therapist_2,2711,0,Standing
10258,Therapist_2,2712,0,Standing
10259,Therapist_2,2713,0,Standing
10260,Therapist_2,2714,0,Standing
10261,Therapist_2,2715,0,Standing
10262,Therapist_2,2716,0,Standing
10263,Therapist_2,2717,0,Standing
10264,Therapist_2,2718,0,Standing
10265,Therapist_2,2719,0,Standing
10266,Therapist_2,2721,0,Standing
10267,Therapist_2,2722,0,Standing
10268,Therapist_2,2723,0,Standing
10269,Therapist_2,2724,0,Standing
10270,Therapist_2,2725,0,Standing
10271,Therapist_2,2726,0,Standing
10272,Therapist_2,2727,0,Standing
10273,Therapist_2,2728,0,Standing
10274,Therapist_2,2729,0,Standing
10275,Therapist_2,2730,0,Standing
10276,Therapist_2,2732,0,Standing
10277,Therapist_2,2733,0,Standing
10278,Therapist_2,2734,0,Standing
10279,Therapist_2,2735,0,Standing
10280,Therapist_2,2736,0,Standing
10281,Therapist_2,2737,0,Standing
10282,Therapist_2,2738,0,Standing
10283,Therapist_2,2739,0,Standing
10284,Therapist_2,2740,0,Standing
10285,Therapist_2,2741,0,Standing
10286,Therapist_2,2743,0,Standing
10287,Therapist_2,2744,0,Standing
10288,Therapist_2,2745,0,Standing
10289,Therapist_2,2746,0,Standing
10290,Therapist_2,2747,0,Standing
10291,Therapist_2,2748,0,Standing
10292,Therapist_2,2749,0,Standing
10293,Therapist_2,2750,0,Standing
10294,Therapist_2,2751,0,Standing
10295,Therapist_2,2752,0,Standing
10296,Therapist_2,2754,0,Standing
10297,Therapist_2,2755,0,Standing
10298,Therapist_2,2756,0,Standing
10299,Therapist_2,2757,0,Standing
10300,Therapist_2,2758,0,Standing
10301,Therapist_2,2759,0,Standing
10302,Therapist_2,2760,0,Standing
10303,Therapist_2,2761,0,Standing
10304,Therapist_2,2762,0,Standing
10305,Therapist_2,2763,0,Standing
10306,Therapist_2,2765,0,Standing
10307,Therapist_2,2766,0,Standing
10308,Therapist_2,2767,0,Standing
10309,Therapist_2,2768,0,Standing
10310,Therapist_2,2769,0,Standing
10311,Therapist_2,2770,0,Standing
10312,Therapist_2,2771,0,Standing
10313,Therapist_2,2772,0,Standing
10314,Therapist_2,2773,0,Standing
10315,Therapist_2,2774,0,Standing
10316,Therapist_2,2776,0,Standing
10317,Therapist_2,2777,0,Standing
10318,Therapist_2,2778,0,Standing
10319,Therapist_2,2779,0,Standing
10320,Therapist_2,2780,0,Standing
10321,Therapist_2,2781,0,Standing
10322,Therapist_2,2782,0,Standing
10323,Therapist_2,2783,0,Standing
10324,Therapist_2,2784,0,Standing
10325,Therapist_2,2785,0,Standing
10326,Therapist_2,2788,0,Standing
10327,Therapist_2,2789,0,Standing
10328,Therapist_2,2790,0,Standing
10329,Therapist_2,2791,0,Standing
10330,Therapist_2,2792,0,Standing
10331,Therapist_2,2793,0,Standing
10332,Therapist_2,2794,0,Standing
10333,Therapist_2,2795,0,Standing
10334,Therapist_2,2796,0,Standing
10335,Therapist_2,2797,0,Standing
10336,Therapist_2,2799,0,Standing
10337,Therapist_2,2800,0,Standing
10338,Therapist_2,2801,0,Standing
10339,Therapist_2,2802,0,Standing
10340,Therapist_2,2803,0,Standing
10341,Therapist_2,2804,0,Standing
10342,Therapist_2,2805,0,Standing
10343,Therapist_2,2806,0,Standing
10344,Therapist_2,2807,0,Standing
10345,Therapist_2,2808,0,Standing
10346,Therapist_2,2810,0,Standing
10347,Therapist_2,2811,0,Standing
10348,Therapist_2,2812,0,Standing
10349,Therapist_2,2813,0,Standing
10350,Therapist_2,2814,0,Standing
10351,Therapist_2,2815,0,Standing
10352,Therapist_2,2816,0,Standing
10353,Therapist_2,2817,0,Standing
10354,Therapist_2,2818,0,Standing
10355,Therapist_2,2819,0,Standing
10356,Therapist_2,2821,0,Standing
10357,Therapist_2,2822,0,Standing
10358,Therapist_2,2823,0,Standing
10359,Therapist_2,2824,0,Standing
10360,Therapist_2,2825,0,Standing
10361,Therapist_2,2826,0,Standing
10362,Therapist_2,2827,0,Standing
10363,Therapist_2,2828,0,Standing
10364,Therapist_2,2829,0,Standing
10365,Therapist_2,2830,0,Standing
10366,Therapist_2,2832,0,Standing
10367,Therapist_2,2833,0,Standing
10368,Therapist_2,2834,0,Standing
10369,Therapist_2,2835,0,Standing
10370,Therapist_2,2836,0,Standing
10371,Therapist_2,2837,0,Standing
10372,Therapist_2,2838,0,Standing
10373,Therapist_2,2839,0,Standing
10374,Therapist_2,2840,0,Standing
10375,Therapist_2,2841,0,Standing
10376,Therapist_2,2843,0,Standing
10377,Therapist_2,2844,0,Standing
10378,Therapist_2,2845,0,Standing
10379,Therapist_2,2846,0,Standing
10380,Therapist_2,2847,0,Standing
10381,Therapist_2,2848,0,Standing
10382,Therapist_2,2849,0,Standing
10383,Therapist_2,2850,0,Standing
10384,Therapist_2,2851,0,Standing
10385,Therapist_2,2852,0,Standing
10386,Therapist_2,2854,0,Standing
10387,Therapist_2,2855,0,Standing
10388,Therapist_2,2856,0,Standing
10389,Therapist_2,2857,0,Standing
10390,Therapist_2,2858,0,Standing
10391,Therapist_2,2859,0,Standing
10392,Therapist_2,2860,0,Standing
10393,Therapist_2,2861,0,Standing
10394,Therapist_2,2862,0,Standing
10395,Therapist_2,2863,0,Standing
10396,Therapist_2,2865,0,Standing
10397,Therapist_2,2866,0,Standing
10398,Therapist_2,2867,0,Standing
10399,Therapist_2,2868,0,Standing
10400,Therapist_2,2869,0,Standing
10401,Therapist_2,2870,0,Standing
10402,Therapist_2,2871,0,Standing
10403,Therapist_2,2872,0,Standing
10404,Therapist_2,2873,0,Standing
10405,Therapist_2,2874,0,Standing
10406,Therapist_2,2876,0,Standing
10407,Therapist_2,2877,0,Standing
10408,Therapist_2,2878,0,Standing
10409,Therapist_2,2879,0,Standing
10410,Therapist_2,2880,0,Standing
10411,Therapist_2,2881,0,Standing
10412,Therapist_2,2882,0,Standing
10413,Therapist_2,2883,0,Standing
10414,Therapist_2,2884,0,Standing
10415,Therapist_2,2885,0,Standing
10416,Therapist_2,2887,0,Standing
10417,Therapist_2,2888,0,Standing
10418,Therapist_2,2889,0,Standing
10419,Therapist_2,2890,0,Standing
10420,Therapist_2,2891,0,Standing
10421,Therapist_2,2892,0,Standing
10422,Therapist_2,2893,0,Standing
10423,Therapist_2,2894,0,Standing
10424,Therapist_2,2895,0,Standing
10425,Therapist_2,2896,0,Standing
10426,Therapist_2,2900,0,Standing
10427,Therapist_2,2901,0,Standing
10428,Therapist_2,2902,0,Standing
10429,Therapist_2,2903,0,Standing
10430,Therapist_2,2904,0,Standing
10431,Therapist_2,2905,0,Standing
10432,Therapist_2,2906,0,Standing
10433,Therapist_2,2907,0,Standing
10434,Therapist_2,2908,0,Standing
10435,Therapist_2,2909,0,Standing
10436,Therapist_2,2911,0,Standing
10437,Therapist_2,2912,0,Standing
10438,Therapist_2,2913,0,Standing
10439,Therapist_2,2914,0,Standing
10440,Therapist_2,2915,0,Standing
10441,Therapist_2,2916,0,Standing
10442,Therapist_2,2917,0,Standing
10443,Therapist_2,2918,0,Standing
10444,Therapist_2,2919,0,Standing
10445,Therapist_2,2920,0,Standing
10446,Therapist_2,2922,0,Standing
10447,Therapist_2,2923,0,Standing
10448,Therapist_2,2924,0,Standing
10449,Therapist_2,2925,0,Standing
10450,Therapist_2,2926,0,Standing
10451,Therapist_2,2927,0,Standing
10452,Therapist_2,2928,0,Standing
10453,Therapist_2,2929,0,Standing
10454,Therapist_2,2930,0,Standing
10455,Therapist_2,2931,0,Standing
10456,Therapist_2,2933,0,Standing
10457,Therapist_2,2934,0,Standing
10458,Therapist_2,2935,0,Standing
10459,Therapist_2,2936,0,Standing
10460,Therapist_2,2937,0,Standing
10461,Therapist_2,2938,0,Standing
10462,Therapist_2,2939,0,Standing
10463,Therapist_2,2940,0,Standing
10464,Therapist_2,2941,0,Standing
10465,Therapist_2,2942,0,Standing
10466,Therapist_2,2944,0,Standing
10467,Therapist_2,2945,0,Standing
10468,Therapist_2,2946,0,Standing
10469,Therapist_2,2947,0,Standing
10470,Therapist_2,2948,0,Standing
10471,Therapist_2,2949,0,Standing
10472,Therapist_2,2950,0,Standing
10473,Therapist_2,2951,0,Standing
10474,Therapist_2,2952,0,Standing
10475,Therapist_2,2953,0,Standing
10476,Therapist_2,2955,0,Standing
10477,Therapist_2,2956,0,Standing
10478,Therapist_2,2957,0,Standing
10479,Therapist_2,2958,0,Standing
10480,Therapist_2,2959,0,Standing
10481,Therapist_2,2960,0,Standing
10482,Therapist_2,2961,0,Standing
10483,Therapist_2,2962,0,Standing
10484,Therapist_2,2963,0,Standing
10485,Therapist_2,2964,0,Standing
10486,Therapist_2,2966,0,Standing
10487,Therapist_2,2967,0,Standing
10488,Therapist_2,2968,0,Standing
10489,Therapist_2,2969,0,Standing
10490,Therapist_2,2970,0,Standing
10491,Therapist_2,2971,0,Standing
10492,Therapist_2,2972,0,Standing
10493,Therapist_2,2973,0,Standing
10494,Therapist_2,2974,0,Standing
10495,Therapist_2,2975,0,Standing
10496,Therapist_2,2977,0,Standing
10497,Therapist_2,2978,0,Standing
10498,Therapist_2,2979,0,Standing
10499,Therapist_2,2980,0,Standing
10500,Therapist_2,2981,0,Standing
10501,Therapist_2,2982,0,Standing
10502,Therapist_2,2983,0,Standing
10503,Therapist_2,2984,0,Standing
10504,Therapist_2,2985,0,Standing
10505,Therapist_2,2986,0,Standing
10506,Therapist_2,2988,0,Standing
10507,Therapist_2,2989,0,Standing
10508,Therapist_2,2990,0,Standing
10509,Therapist_2,2991,0,Standing
10510,Therapist_2,2992,0,Standing
10511,Therapist_2,2993,0,Standing
10512,Therapist_2,2994,0,Standing
10513,Therapist_2,2995,0,Standing
10514,Therapist_2,2996,0,Standing
10515,Therapist_2,2997,0,Standing
10516,Therapist_2,2999,0,Standing
10517,Therapist_2,3000,0,Standing
10518,Therapist_2,3001,0,Standing
10519,Therapist_2,3002,0,Standing
10520,Therapist_2,3003,0,Standing
10521,Therapist_2,3004,0,Standing
10522,Therapist_2,3005,0,Standing
10523,Therapist_2,3006,0,Standing
10524,Therapist_2,3007,0,Standing
10525,Therapist_2,3008,0,Standing
10526,Therapist_2,3011,0,Standing
10527,Therapist_2,3012,0,Standing
10528,Therapist_2,3013,0,Standing
10529,Therapist_2,3014,0,Standing
10530,Therapist_2,3015,0,Standing
10531,Therapist_2,3016,0,Standing
10532,Therapist_2,3017,0,Standing
10533,Therapist_2,3018,0,Standing
10534,Therapist_2,3019,0,Standing
10535,Therapist_2,3020,0,Standing
10536,Therapist_2,3022,0,Standing
10537,Therapist_2,3023,0,Standing
10538,Therapist_2,3024,0,Standing
10539,Therapist_2,3025,0,Standing
10540,Therapist_2,3026,0,Standing
10541,Therapist_2,3027,0,Standing
10542,Therapist_2,3028,0,Standing
10543,Therapist_2,3029,0,Standing
10544,Therapist_2,3030,0,Standing
10545,Therapist_2,3031,0,Standing
10546,Therapist_2,3033,0,Standing
10547,Therapist_2,3034,0,Standing
10548,Therapist_2,3035,0,Standing
10549,Therapist_2,3036,0,Standing
10550,Therapist_2,3037,0,Standing
10551,Therapist_2,3038,0,Standing
10552,Therapist_2,3039,0,Standing
10553,Therapist_2,3040,0,Standing
10554,Therapist_2,3041,0,Standing
10555,Therapist_2,3042,0,Standing
10556,Therapist_2,3044,0,Standing
10557,Therapist_2,3045,0,Standing
10558,Therapist_2,3046,0,Standing
10559,Therapist_2,3047,0,Standing
10560,Therapist_2,3048,0,Standing
10561,Therapist_2,3049,0,Standing
10562,Therapist_2,3050,0,Standing
10563,Therapist_2,3051,0,Standing
10564,Therapist_2,3052,0,Standing
10565,Therapist_2,3053,0,Standing
10566,Therapist_2,3055,0,Standing
10567,Therapist_2,3056,0,Standing
10568,Therapist_2,3057,0,Standing
10569,Therapist_2,3058,0,Standing
10570,Therapist_2,3059,0,Standing
10571,Therapist_2,3060,0,Standing
10572,Therapist_2,3061,0,Standing
10573,Therapist_2,3062,0,Standing
10574,Therapist_2,3063,0,Standing
10575,Therapist_2,3064,0,Standing
10576,Therapist_2,3066,0,Standing
10577,Therapist_2,3067,0,Standing
10578,Therapist_2,3068,0,Standing
10579,Therapist_2,3069,0,Standing
10580,Therapist_2,3070,0,Standing
10581,Therapist_2,3071,0,Standing
10582,Therapist_2,3072,0,Standing
10583,Therapist_2,3073,0,Standing
10584,Therapist_2,3074,0,Standing
10585,Therapist_2,3075,0,Standing
10586,Therapist_2,3077,0,Standing
10587,Therapist_2,3078,0,Standing
10588,Therapist_2,3079,0,Standing
10589,Therapist_2,3080,0,Standing
10590,Therapist_2,3081,0,Standing
10591,Therapist_2,3082,0,Standing
10592,Therapist_2,3083,0,Standing
10593,Therapist_2,3084,0,Standing
10594,Therapist_2,3085,0,Standing
10595,Therapist_2,3086,0,Standing
10596,Therapist_2,3088,0,Standing
10597,Therapist_2,3089,0,Standing
10598,Therapist_2,3090,0,Standing
10599,Therapist_2,3091,0,Standing
10600,Therapist_2,3092,0,Standing
10601,Therapist_2,3093,0,Standing
10602,Therapist_2,3094,0,Standing
10603,Therapist_2,3095,0,Standing
10604,Therapist_2,3096,0,Standing
10605,Therapist_2,3097,0,Standing
10606,Therapist_2,3099,0,Standing
10607,Therapist_2,3100,0,Standing
10608,Therapist_2,3101,0,Standing
10609,Therapist_2,3102,0,Standing
10610,Therapist_2,3103,0,Standing
10611,Therapist_2,3104,0,Standing
10612,Therapist_2,3105,0,Standing
10613,Therapist_2,3106,0,Standing
10614,Therapist_2,3107,0,Standing
10615,Therapist_2,3108,0,Standing
10616,Therapist_2,3110,0,Standing
10617,Therapist_2,3111,0,Standing
10618,Therapist_2,3112,0,Standing
10619,Therapist_2,3113,0,Standing
10620,Therapist_2,3114,0,Standing
10621,Therapist_2,3115,0,Standing
10622,Therapist_2,3116,0,Standing
10623,Therapist_2,3117,0,Standing
10624,Therapist_2,3118,0,Standing
10625,Therapist_2,3119,0,Standing
10626,Therapist_2,3122,0,Standing
10627,Therapist_2,3123,0,Standing
10628,Therapist_2,3124,0,Standing
10629,Therapist_2,3125,0,Standing
10630,Therapist_2,3126,0,Standing
10631,Therapist_2,3127,0,Standing
10632,Therapist_2,3128,0,Standing
10633,Therapist_2,3129,0,Standing
10634,Therapist_2,3130,0,Standing
10635,Therapist_2,3131,0,Standing
10636,Therapist_2,3133,0,Standing
10637,Therapist_2,3134,0,Standing
10638,Therapist_2,3135,0,Standing
10639,Therapist_2,3136,0,Standing
10640,Therapist_2,3137,0,Standing
10641,Therapist_2,3138,0,Standing
10642,Therapist_2,3139,0,Standing
10643,Therapist_2,3140,0,Standing
10644,Therapist_2,3141,0,Standing
10645,Therapist_2,3142,0,Standing
10646,Therapist_2,3144,0,Standing
10647,Therapist_2,3145,0,Standing
10648,Therapist_2,3146,0,Standing
10649,Therapist_2,3147,0,Standing
10650,Therapist_2,3148,0,Standing
10651,Therapist_2,3149,0,Standing
10652,Therapist_2,3150,0,Standing
10653,Therapist_2,3151,0,Standing
10654,Therapist_2,3152,0,Standing
10655,Therapist_2,3153,0,Standing
10656,Therapist_2,3155,0,Standing
10657,Therapist_2,3156,0,Standing
10658,Therapist_2,3157,0,Standing
10659,Therapist_2,3158,0,Standing
10660,Therapist_2,3159,0,Standing
10661,Therapist_2,3160,0,Standing
10662,Therapist_2,3161,0,Standing
10663,Therapist_2,3162,0,Standing
10664,Therapist_2,3163,0,Standing
10665,Therapist_2,3164,0,Standing
10666,Therapist_2,3166,0,Standing
10667,Therapist_2,3167,0,Standing
10668,Therapist_2,3168,0,Standing
10669,Therapist_2,3169,0,Standing
10670,Therapist_2,3170,0,Standing
10671,Therapist_2,3171,0,Standing
10672,Therapist_2,3172,0,Standing
10673,Therapist_2,3173,0,Standing
10674,Therapist_2,3174,0,Standing
10675,Therapist_2,3175,0,Standing
10676,Therapist_2,3177,0,Standing
10677,Therapist_2,3178,0,Standing
10678,Therapist_2,3179,0,Standing
10679,Therapist_2,3180,0,Standing
10680,Therapist_2,3181,0,Standing
10681,Therapist_2,3182,0,Standing
10682,Therapist_2,3183,0,Standing
10683,Therapist_2,3184,0,Standing
10684,Therapist_2,3185,0,Standing
10685,Therapist_2,3186,0,Standing
10686,Therapist_2,3188,0,Standing
10687,Therapist_2,3189,0,Standing
10688,Therapist_2,3190,0,Standing
10689,Therapist_2,3191,0,Standing
10690,Therapist_2,3192,0,Standing
10691,Therapist_2,3193,0,Standing
10692,Therapist_2,3194,0,Standing
10693,Therapist_2,3195,0,Standing
10694,Therapist_2,3196,0,Standing
10695,Therapist_2,3197,0,Standing
10696,Therapist_2,3199,0,Standing
10697,Therapist_2,3200,0,Standing
10698,Therapist_2,3201,0,Standing
10699,Therapist_2,3202,0,Standing
10700,Therapist_2,3203,0,Standing
10701,Therapist_2,3204,0,Standing
10702,Therapist_2,3205,0,Standing
10703,Therapist_2,3206,0,Standing
10704,Therapist_2,3207,0,Standing
10705,Therapist_2,3208,0,Standing
10706,Therapist_2,3210,0,Standing
10707,Therapist_2,3211,0,Standing
10708,Therapist_2,3212,0,Standing
10709,Therapist_2,3213,0,Standing
10710,Therapist_2,3214,0,Standing
10711,Therapist_2,3215,0,Standing
10712,Therapist_2,3216,0,Standing
10713,Therapist_2,3217,0,Standing
10714,Therapist_2,3218,0,Standing
10715,Therapist_2,3219,0,Standing
10716,Therapist_2,3221,0,Standing
10717,Therapist_2,3222,0,Standing
10718,Therapist_2,3223,0,Standing
10719,Therapist_2,3224,0,Standing
10720,Therapist_2,3225,0,Standing
10721,Therapist_2,3226,0,Standing
10722,Therapist_2,3227,0,Standing
10723,Therapist_2,3228,0,Standing
10724,Therapist_2,3229,0,Standing
10725,Therapist_2,3230,0,Standing
10726,Therapist_2,3233,0,Standing
10727,Therapist_2,3234,0,Standing
10728,Therapist_2,3235,0,Standing
10729,Therapist_2,3236,0,Standing
10730,Therapist_2,3237,0,Standing
10731,Therapist_2,3238,0,Standing
10732,Therapist_2,3239,0,Standing
10733,Therapist_2,3240,0,Standing
10734,Therapist_2,3241,0,Standing
10735,Therapist_2,3242,0,Standing
10736,Therapist_2,3244,0,Standing
10737,Therapist_2,3245,0,Standing
10738,Therapist_2,3246,0,Standing
10739,Therapist_2,3247,0,Standing
10740,Therapist_2,3248,0,Standing
10741,Therapist_2,3249,0,Standing
10742,Therapist_2,3250,0,Standing
10743,Therapist_2,3251,0,Standing
10744,Therapist_2,3252,0,Standing
10745,Therapist_2,3253,0,Standing
10746,Therapist_2,3255,0,Standing
10747,Therapist_2,3256,0,Standing
10748,Therapist_2,3257,0,Standing
10749,Therapist_2,3258,0,Standing
10750,Therapist_2,3259,0,Standing
10751,Therapist_2,3260,0,Standing
10752,Therapist_2,3261,0,Standing
10753,Therapist_2,3262,0,Standing
10754,Therapist_2,3263,0,Standing
10755,Therapist_2,3264,0,Standing
10756,Therapist_2,3266,0,Standing
10757,Therapist_2,3267,0,Standing
10758,Therapist_2,3268,0,Standing
10759,Therapist_2,3269,0,Standing
10760,Therapist_2,3270,0,Standing
10761,Therapist_2,3271,0,Standing
10762,Therapist_2,3272,0,Standing
10763,Therapist_2,3273,0,Standing
10764,Therapist_2,3274,0,Standing
10765,Therapist_2,3275,0,Standing
10766,Therapist_2,3277,0,Standing
10767,Therapist_2,3278,0,Standing
10768,Therapist_2,3279,0,Standing
10769,Therapist_2,3280,0,Standing
10770,Therapist_2,3281,0,Standing
10771,Therapist_2,3282,0,Standing
10772,Therapist_2,3283,0,Standing
10773,Therapist_2,3284,0,Standing
10774,Therapist_2,3285,0,Standing
10775,Therapist_2,3286,0,Standing
10776,Therapist_2,3288,0,Standing
10777,Therapist_2,3289,0,Standing
10778,Therapist_2,3290,0,Standing
10779,Therapist_2,3291,0,Standing
10780,Therapist_2,3292,0,Standing
10781,Therapist_2,3293,0,Standing
10782,Therapist_2,3294,0,Standing
10783,Therapist_2,3295,0,Standing
10784,Therapist_2,3296,0,Standing
10785,Therapist_2,3297,0,Standing
10786,Therapist_2,3299,0,Standing
10787,Therapist_2,3300,0,Standing
10788,Therapist_2,3301,0,Standing
10789,Therapist_2,3302,0,Standing
10790,Therapist_2,3303,0,Standing
10791,Therapist_2,3304,0,Standing
10792,Therapist_2,3305,0,Standing
10793,Therapist_2,3306,0,Standing
10794,Therapist_2,3307,0,Standing
10795,Therapist_2,3308,0,Standing
10796,Therapist_2,3310,0,Standing
10797,Therapist_2,3311,0,Standing
10798,Therapist_2,3312,0,Standing
10799,Therapist_2,3313,0,Standing
10800,Therapist_2,3314,0,Standing
10801,Therapist_2,3315,0,Standing
10802,Therapist_2,3316,0,Standing
10803,Therapist_2,3317,0,Standing
10804,Therapist_2,3318,0,Standing
10805,Therapist_2,3319,0,Standing
10806,Therapist_2,3321,0,Standing
10807,Therapist_2,3322,0,Standing
10808,Therapist_2,3323,0,Standing
10809,Therapist_2,3324,0,Standing
10810,Therapist_2,3325,0,Standing
10811,Therapist_2,3326,0,Standing
10812,Therapist_2,3327,0,Standing
10813,Therapist_2,3328,0,Standing
10814,Therapist_2,3329,0,Standing
10815,Therapist_2,3330,0,Standing
10816,Therapist_2,3332,0,Standing
10817,Therapist_2,3333,0,Standing
10818,Therapist_2,3334,0,Standing
10819,Therapist_2,3335,0,Standing
10820,Therapist_2,3336,0,Standing
10821,Therapist_2,3337,0,Standing
10822,Therapist_2,3338,0,Standing
10823,Therapist_2,3339,0,Standing
10824,Therapist_2,3340,0,Standing
10825,Therapist_2,3341,0,Standing
10826,Therapist_2,3344,0,Standing
10827,Therapist_2,3345,0,Standing
10828,Therapist_2,3346,0,Standing
10829,Therapist_2,3347,0,Standing
10830,Therapist_2,3348,0,Standing
10831,Therapist_2,3349,0,Standing
10832,Therapist_2,3350,0,Standing
10833,Therapist_2,3351,0,Standing
10834,Therapist_2,3352,0,Standing
10835,Therapist_2,3353,0,Standing
10836,Therapist_2,3355,0,Standing
10837,Therapist_2,3356,0,Standing
10838,Therapist_2,3357,0,Standing
10839,Therapist_2,3358,0,Standing
10840,Therapist_2,3359,0,Standing
10841,Therapist_2,3360,0,Standing
10842,Therapist_2,3361,0,Standing
10843,Therapist_2,3362,0,Standing
10844,Therapist_2,3363,0,Standing
10845,Therapist_2,3364,0,Standing
10846,Therapist_2,3366,0,Standing
10847,Therapist_2,3367,0,Standing
10848,Therapist_2,3368,0,Standing
10849,Therapist_2,3369,0,Standing
10850,Therapist_2,3370,0,Standing
10851,Therapist_2,3371,0,Standing
10852,Therapist_2,3372,0,Standing
10853,Therapist_2,3373,0,Standing
10854,Therapist_2,3374,0,Standing
10855,Therapist_2,3375,0,Standing
10856,Therapist_2,3377,0,Standing
10857,Therapist_2,3378,0,Standing
10858,Therapist_2,3379,0,Standing
10859,Therapist_2,3380,0,Standing
10860,Therapist_2,3381,0,Standing
10861,Therapist_2,3382,0,Standing
10862,Therapist_2,3383,0,Standing
10863,Therapist_2,3384,0,Standing
10864,Therapist_2,3385,0,Standing
10865,Therapist_2,3386,0,Standing
10866,Therapist_2,3388,0,Standing
10867,Therapist_2,3389,0,Standing
10868,Therapist_2,3390,0,Standing
10869,Therapist_2,3391,0,Standing
10870,Therapist_2,3392,0,Standing
10871,Therapist_2,3393,0,Standing
10872,Therapist_2,3394,0,Standing
10873,Therapist_2,3395,0,Standing
10874,Therapist_2,3396,0,Standing
10875,Therapist_2,3397,0,Standing
10876,Therapist_2,3399,0,Standing
10877,Therapist_2,3400,0,Standing
10878,Therapist_2,3401,0,Standing
10879,Therapist_2,3402,0,Standing
10880,Therapist_2,3403,0,Standing
10881,Therapist_2,3404,0,Standing
10882,Therapist_2,3405,0,Standing
10883,Therapist_2,3406,0,Standing
10884,Therapist_2,3407,0,Standing
10885,Therapist_2,3408,0,Standing
10886,Therapist_2,3410,0,Standing
10887,Therapist_2,3411,0,Standing
10888,Therapist_2,3412,0,Standing
10889,Therapist_2,3413,0,Standing
10890,Therapist_2,3414,0,Standing
10891,Therapist_2,3415,0,Standing
10892,Therapist_2,3416,0,Standing
10893,Therapist_2,3417,0,Standing
10894,Therapist_2,3418,0,Standing
10895,Therapist_2,3419,0,Standing
10896,Therapist_2,3421,0,Standing
10897,Therapist_2,3422,0,Standing
10898,Therapist_2,3423,0,Standing
10899,Therapist_2,3424,0,Standing
10900,Therapist_2,3425,0,Standing
10901,Therapist_2,3426,0,Standing
10902,Therapist_2,3427,0,Standing
10903,Therapist_2,3428,0,Standing
10904,Therapist_2,3429,0,Standing
10905,Therapist_2,3430,0,Standing
10906,Therapist_2,3432,0,Standing
10907,Therapist_2,3433,0,Standing
10908,Therapist_2,3434,0,Standing
10909,Therapist_2,3435,0,Standing
10910,Therapist_2,3436,0,Standing
10911,Therapist_2,3437,0,Standing
10912,Therapist_2,3438,0,Standing
10913,Therapist_2,3439,0,Standing
10914,Therapist_2,3440,0,Standing
10915,Therapist_2,3441,0,Standing
10916,Therapist_2,3443,0,Standing
10917,Therapist_2,3444,0,Standing
10918,Therapist_2,3445,0,Standing
10919,Therapist_2,3446,0,Standing
10920,Therapist_2,3447,0,Standing
10921,Therapist_2,3448,0,Standing
10922,Therapist_2,3449,0,Standing
10923,Therapist_2,3450,0,Standing
10924,Therapist_2,3451,0,Standing
10925,Therapist_2,3452,0,Standing
10926,Therapist_2,3455,0,Standing
10927,Therapist_2,3456,0,Standing
10928,Therapist_2,3457,0,Standing
10929,Therapist_2,3458,0,Standing
10930,Therapist_2,3459,0,Standing
10931,Therapist_2,3460,0,Standing
10932,Therapist_2,3461,0,Standing
10933,Therapist_2,3462,0,Standing
10934,Therapist_2,3463,0,Standing
10935,Therapist_2,3464,0,Standing
10936,Therapist_2,3466,0,Standing
10937,Therapist_2,3467,0,Standing
10938,Therapist_2,3468,0,Standing
10939,Therapist_2,3469,0,Standing
10940,Therapist_2,3470,0,Standing
10941,Therapist_2,3471,0,Standing
10942,Therapist_2,3472,0,Standing
10943,Therapist_2,3473,0,Standing
10944,Therapist_2,3474,0,Standing
10945,Therapist_2,3475,0,Standing
10946,Therapist_2,3477,0,Standing
10947,Therapist_2,3478,0,Standing
10948,Therapist_2,3479,0,Standing
10949,Therapist_2,3480,0,Standing
10950,Therapist_2,3481,0,Standing
10951,Therapist_2,3482,0,Standing
10952,Therapist_2,3483,0,Standing
10953,Therapist_2,3484,0,Standing
10954,Therapist_2,3485,0,Standing
10955,Therapist_2,3486,0,Standing
10956,Therapist_2,3488,0,Standing
10957,Therapist_2,3489,0,Standing
10958,Therapist_2,3490,0,Standing
10959,Therapist_2,3491,0,Standing
10960,Therapist_2,3492,0,Standing
10961,Therapist_2,3493,0,Standing
10962,Therapist_2,3494,0,Standing
10963,Therapist_2,3495,0,Standing
10964,Therapist_2,3496,0,Standing
10965,Therapist_2,3497,0,Standing
10966,Therapist_2,3499,0,Standing
10967,Therapist_2,3500,0,Standing
10968,Therapist_2,3501,0,Standing
10969,Therapist_2,3502,0,Standing
10970,Therapist_2,3503,0,Standing
10971,Therapist_2,3504,0,Standing
10972,Therapist_2,3505,0,Standing
10973,Therapist_2,3506,0,Standing
10974,Therapist_2,3507,0,Standing
10975,Therapist_2,3508,0,Standing
10976,Therapist_2,3510,0,Standing
10977,Therapist_2,3511,0,Standing
10978,Therapist_2,3512,0,Standing
10979,Therapist_2,3513,0,Standing
10980,Therapist_2,3514,0,Standing
10981,Therapist_2,3515,0,Standing
10982,Therapist_2,3516,0,Standing
10983,Therapist_2,3517,0,Standing
10984,Therapist_2,3518,0,Standing
10985,Therapist_2,3519,0,Standing
10986,Therapist_2,3521,0,Standing
10987,Therapist_2,3522,0,Standing
10988,Therapist_2,3574,0,Standing
10989,Therapist_2,3575,0,Standing
10990,Therapist_2,3577,0,Standing
